ID_CLIENTE,SAFRA_REF,PROBABILIDADE_INADIMPLENCIA
8784237149961904,2021-07,0.0009704498292062693
8784237149961904,2021-07,0.00015189232436360587
8784237149961904,2021-07,0.00011017068917368016
8784237149961904,2021-08,0.00011703998568705829
8784237149961904,2021-08,0.00044738659641948756
8784237149961904,2021-08,2.6818469871271838e-05
8784237149961904,2021-08,0.0001462110356107771
8784237149961904,2021-08,0.00011247844436788745
8784237149961904,2021-08,0.00014195129562813238
8784237149961904,2021-08,4.834172294996965e-05
8784237149961904,2021-08,0.00016902039253062522
8784237149961904,2021-09,3.75259347848851e-05
8784237149961904,2021-09,6.391740176567655e-05
8784237149961904,2021-09,6.532785974308152e-05
8784237149961904,2021-10,6.968558947447888e-05
8784237149961904,2021-10,0.0006236958903858927
8784237149961904,2021-10,8.852630607337854e-05
8784237149961904,2021-10,7.197891325295946e-05
8784237149961904,2021-10,2.2511174571123702e-05
8784237149961904,2021-10,4.14386768040851e-05
8784237149961904,2021-11,3.8181557416466086e-05
8784237149961904,2021-11,7.261297400245854e-06
8784237149961904,2021-11,2.4743556862675007e-05
8784237149961904,2021-11,4.273084363967306e-05
8784237149961904,2021-11,2.4748553433412892e-05
15070048310374146,2021-07,2.520948563787631e-05
15070048310374146,2021-08,5.961030264711245e-06
15070048310374146,2021-08,1.306417655886892e-05
15070048310374146,2021-09,0.00012445597322009903
15070048310374146,2021-10,8.171263222013895e-05
15070048310374146,2021-10,0.00012716056985798214
18719614953021044,2021-08,0.0005854192545103963
18719614953021044,2021-09,0.00015672760574113168
39547025441582855,2021-07,0.09974886083779352
39547025441582855,2021-08,0.00013276352194051976
39547025441582855,2021-08,0.00033332073732169243
39547025441582855,2021-08,0.0005103491962296968
39547025441582855,2021-09,0.0015727379131369689
39547025441582855,2021-09,0.0013688906966838135
39547025441582855,2021-09,0.004411833041044391
39547025441582855,2021-10,0.0016824919023582477
39547025441582855,2021-10,0.0003307556383560098
39547025441582855,2021-11,0.001666973962017839
49632905576538927,2021-07,0.00015578514607228215
49632905576538927,2021-08,0.00022080657605331387
49632905576538927,2021-11,9.791536634393125e-05
51762959302415533,2021-09,0.0005167996081150043
51762959302415533,2021-10,0.00022790025264639755
66220087398241662,2021-08,0.0016629021061221711
66220087398241662,2021-09,0.0010009338373325601
66220087398241662,2021-09,0.0007566314724771323
66220087398241662,2021-09,0.00161367245113393
66220087398241662,2021-10,0.0004232093318461036
66220087398241662,2021-10,0.0007385149426143792
66220087398241662,2021-10,0.001225257094148547
66220087398241662,2021-11,0.002023320372250575
66220087398241662,2021-11,0.0013639372131016268
66220087398241662,2021-11,0.002668794803536464
69766362497027920,2021-07,0.0023192750652177452
69766362497027920,2021-08,0.0033941246393706923
69766362497027920,2021-08,0.003352648870127027
69766362497027920,2021-09,0.01092751713909037
69766362497027920,2021-09,0.010588176093862117
69766362497027920,2021-09,0.007937137935173706
69766362497027920,2021-10,0.01127558251720551
86110062990790869,2021-07,0.02129861535580918
86110062990790869,2021-07,0.007138429802332747
86110062990790869,2021-08,0.0025651077084985
86110062990790869,2021-08,0.0024603274838745455
86110062990790869,2021-09,0.03040842777087191
86110062990790869,2021-09,0.019165909549674842
86110062990790869,2021-09,0.023062294583587734
86110062990790869,2021-09,0.14855967387045593
86110062990790869,2021-10,0.012686911898613127
86110062990790869,2021-10,0.2537163748304352
89342157110910412,2021-10,0.0025495245448465373
89342157110910412,2021-10,0.0009989909561178895
93982185886107798,2021-07,0.00024437822054014134
93982185886107798,2021-07,7.774533033211811e-05
93982185886107798,2021-07,4.0083945816386056e-05
93982185886107798,2021-07,0.00013932683760043728
93982185886107798,2021-08,4.174003574196875e-05
93982185886107798,2021-08,2.766118930774088e-05
93982185886107798,2021-09,0.00057865405425593
93982185886107798,2021-09,0.0006460337284786911
93982185886107798,2021-10,0.0016495153920124959
93982185886107798,2021-10,0.0008331192907233407
93982185886107798,2021-11,0.0030207077697241114
93982185886107798,2021-11,0.00027223461897954036
107343823625119033,2021-07,0.000273921955826168
107343823625119033,2021-08,0.00026687548456015396
107343823625119033,2021-08,0.0008204457369927479
107343823625119033,2021-08,6.208884306706355e-05
107343823625119033,2021-08,0.001970077409230858
107343823625119033,2021-08,0.00558797343531475
107343823625119033,2021-09,0.0008321759245401113
107343823625119033,2021-09,0.0005416379958591795
107343823625119033,2021-09,0.0007954379378237067
107343823625119033,2021-09,0.00028392844571010367
107343823625119033,2021-09,0.0001776409498994356
107343823625119033,2021-10,0.0004137675838666564
107343823625119033,2021-11,0.009146432291317444
107343823625119033,2021-11,0.011943459712375785
107343823625119033,2021-11,0.0004158084640252585
113538242419211987,2021-07,0.0009733555082877655
113538242419211987,2021-11,0.006926613145695105
121658372387044248,2021-07,0.00027985586991861313
121658372387044248,2021-07,0.0002746318201906305
121658372387044248,2021-07,0.0004416461704933791
121658372387044248,2021-08,3.024707479691692e-05
121658372387044248,2021-08,1.2946684473398702e-05
121658372387044248,2021-08,1.696921355593213e-05
121658372387044248,2021-10,0.00019396080905520303
121658372387044248,2021-10,0.00011521940813285192
121658372387044248,2021-10,0.0001953083677645697
121658372387044248,2021-11,0.00020054536615636738
165658847908185334,2021-07,0.0029963066992189564
165658847908185334,2021-10,0.001927769813210244
170089315547146305,2021-07,0.0008457486020460816
170089315547146305,2021-07,0.0031613582683936528
170089315547146305,2021-07,0.002070238865825187
170089315547146305,2021-07,0.0010985371935791771
170089315547146305,2021-08,0.0019650335125871434
170089315547146305,2021-08,0.0005007952423778314
170089315547146305,2021-08,0.12313447103738992
170089315547146305,2021-08,0.012709146009239666
170089315547146305,2021-08,0.0460397229899096
170089315547146305,2021-08,0.0027239815650013607
170089315547146305,2021-08,0.021477610440652748
170089315547146305,2021-08,0.000700560116134949
170089315547146305,2021-08,0.02176387814989668
170089315547146305,2021-08,0.004398325048340752
170089315547146305,2021-08,0.006812662939758263
170089315547146305,2021-08,0.0015993639133866212
170089315547146305,2021-09,0.00176784858067374
170089315547146305,2021-09,0.001207022899231183
170089315547146305,2021-09,0.009831501550517045
170089315547146305,2021-09,0.010594300415685612
170089315547146305,2021-09,0.0005439646878850086
170089315547146305,2021-09,0.0013471431244404888
170089315547146305,2021-10,0.05247827469851313
170089315547146305,2021-10,0.006486677858912121
170089315547146305,2021-10,0.00022057651677128098
170089315547146305,2021-10,0.0006321142833164421
170089315547146305,2021-10,0.002671688179426028
170089315547146305,2021-10,0.0006428398475224395
170089315547146305,2021-10,0.0009925888414964318
