ID_CLIENTE,SAFRA_REF,PROBABILIDADE_INADIMPLENCIA
8784237149961904,2021-07,0.0012172054510797626
8784237149961904,2021-07,0.000764781149878701
8784237149961904,2021-07,0.0019280394310230836
8784237149961904,2021-08,0.000871556300342706
8784237149961904,2021-08,0.0008558228673107963
8784237149961904,2021-08,0.0026753918797159074
8784237149961904,2021-08,0.0006456100725133952
8784237149961904,2021-08,0.004119419878657757
8784237149961904,2021-08,0.000582153704802615
8784237149961904,2021-08,0.0006984887886319673
8784237149961904,2021-08,0.0013041849028234908
8784237149961904,2021-09,0.0008283590008574307
8784237149961904,2021-09,0.0018055738472166965
8784237149961904,2021-09,0.0009999347145845559
8784237149961904,2021-10,0.0009785648149607338
8784237149961904,2021-10,0.003331681313290601
8784237149961904,2021-10,0.0019585925334186603
8784237149961904,2021-10,0.0007410306979598317
8784237149961904,2021-10,0.0010130752234598112
8784237149961904,2021-10,0.003612994190393496
8784237149961904,2021-11,0.0012498917096550079
8784237149961904,2021-11,0.00024506109566833814
8784237149961904,2021-11,0.0011665976278539658
8784237149961904,2021-11,0.0010036051678074115
8784237149961904,2021-11,0.00039230086060491626
15070048310374146,2021-07,0.022533678060189
15070048310374146,2021-08,0.0027025579363806887
15070048310374146,2021-08,0.0029749580598645623
15070048310374146,2021-09,0.0023750867759597637
15070048310374146,2021-10,0.0037535608301566842
15070048310374146,2021-10,0.014167053871382654
18719614953021044,2021-08,0.014252774943333118
18719614953021044,2021-09,0.01697999658639332
39547025441582855,2021-07,0.3380917119379443
39547025441582855,2021-08,0.0055006129816775485
39547025441582855,2021-08,0.002658679958004174
39547025441582855,2021-08,0.002643697705559159
39547025441582855,2021-09,0.00453535751499206
39547025441582855,2021-09,0.0037160423572956615
39547025441582855,2021-09,0.0033715494307404643
39547025441582855,2021-10,0.008088790043096138
39547025441582855,2021-10,0.0017895766752084995
39547025441582855,2021-11,0.004314981777608837
49632905576538927,2021-07,0.00018132594740497704
49632905576538927,2021-08,0.00015878456927244307
49632905576538927,2021-11,0.000256541143943107
51762959302415533,2021-09,0.0024729834516042863
51762959302415533,2021-10,0.002182272941173839
66220087398241662,2021-08,0.0015012546778154204
66220087398241662,2021-09,0.003732447745366923
66220087398241662,2021-09,0.008927880106355457
66220087398241662,2021-09,0.012575200865300926
66220087398241662,2021-10,0.005710925566971917
66220087398241662,2021-10,0.002690175827241214
66220087398241662,2021-10,0.0075375206241203325
66220087398241662,2021-11,0.0036990103054915856
66220087398241662,2021-11,0.008717713629450953
66220087398241662,2021-11,0.0028862909832141946
69766362497027920,2021-07,0.023393452480776244
69766362497027920,2021-08,0.01748032332034516
69766362497027920,2021-08,0.016366294002749963
69766362497027920,2021-09,0.024504612697271274
69766362497027920,2021-09,0.03184206261415869
69766362497027920,2021-09,0.016489894532040836
69766362497027920,2021-10,0.02038072492634319
86110062990790869,2021-07,0.01505238206880142
86110062990790869,2021-07,0.025491415162432026
86110062990790869,2021-08,0.025662044554682344
86110062990790869,2021-08,0.025662044554682344
86110062990790869,2021-09,0.12538212127771345
86110062990790869,2021-09,0.02923290716797709
86110062990790869,2021-09,0.030109673671974892
86110062990790869,2021-09,0.05642432432979155
86110062990790869,2021-10,0.03679201482924018
86110062990790869,2021-10,0.03256561529279284
89342157110910412,2021-10,0.00532637333572043
89342157110910412,2021-10,0.005480268469594033
93982185886107798,2021-07,0.003639766242219083
93982185886107798,2021-07,0.0036578348017512283
93982185886107798,2021-07,0.003872212103714375
93982185886107798,2021-07,0.0022548356738611576
93982185886107798,2021-08,0.001181957789283345
93982185886107798,2021-08,0.0006596420401614672
93982185886107798,2021-09,0.0037740711835420582
93982185886107798,2021-09,0.0017868909895468205
93982185886107798,2021-10,0.0029540478798729983
93982185886107798,2021-10,0.001573359012536449
93982185886107798,2021-11,0.024486260792844296
93982185886107798,2021-11,0.0014388102037071896
107343823625119033,2021-07,0.003727252488431281
107343823625119033,2021-08,0.0015445682454418388
107343823625119033,2021-08,0.0019619545937801597
107343823625119033,2021-08,0.0009656744932043564
107343823625119033,2021-08,0.0044489239797038775
107343823625119033,2021-08,0.004522122495220341
107343823625119033,2021-09,0.025221187286147872
107343823625119033,2021-09,0.0018783046384005073
107343823625119033,2021-09,0.0019166001585110477
107343823625119033,2021-09,0.0019972336256893447
107343823625119033,2021-09,0.006614760295748579
107343823625119033,2021-10,0.0014108644330679749
107343823625119033,2021-11,0.013865415239697903
107343823625119033,2021-11,0.014745290416804897
107343823625119033,2021-11,0.0025772238048928885
113538242419211987,2021-07,0.0016416520131619487
113538242419211987,2021-11,0.003762432347783687
121658372387044248,2021-07,0.0058475152492282615
121658372387044248,2021-07,0.006157153862935708
121658372387044248,2021-07,0.0035718062070791983
121658372387044248,2021-08,0.004839949844077105
121658372387044248,2021-08,0.00413107818408493
121658372387044248,2021-08,0.0024878978968314136
121658372387044248,2021-10,0.002910250934739674
121658372387044248,2021-10,0.004973802165431933
121658372387044248,2021-10,0.015165788490314115
121658372387044248,2021-11,0.009008724857451583
165658847908185334,2021-07,0.012047895285806368
165658847908185334,2021-10,0.005434744322000183
170089315547146305,2021-07,0.006194241488728571
170089315547146305,2021-07,0.006808316660799949
170089315547146305,2021-07,0.012902242322955042
170089315547146305,2021-07,0.0033756384131194053
170089315547146305,2021-08,0.006930175872708855
170089315547146305,2021-08,0.0036241227041327543
170089315547146305,2021-08,0.10958978703927363
170089315547146305,2021-08,0.010014074434442827
170089315547146305,2021-08,0.022068567818711526
170089315547146305,2021-08,0.015266479239592122
170089315547146305,2021-08,0.01026871123926882
170089315547146305,2021-08,0.007199278619864549
170089315547146305,2021-08,0.008078828635963224
170089315547146305,2021-08,0.0046459953851018376
170089315547146305,2021-08,0.004538739080772143
170089315547146305,2021-08,0.004834916465423071
170089315547146305,2021-09,0.0023584515158603515
170089315547146305,2021-09,0.004004241030255804
170089315547146305,2021-09,0.004463851324475472
170089315547146305,2021-09,0.003280301258655005
170089315547146305,2021-09,0.0020222252007314995
170089315547146305,2021-09,0.005900836216314156
170089315547146305,2021-10,0.0029948671583526518
170089315547146305,2021-10,0.01476048615946998
170089315547146305,2021-10,0.004008883694624736
170089315547146305,2021-10,0.003954814004068036
170089315547146305,2021-10,0.007712237124302215
170089315547146305,2021-10,0.004463991355738221
170089315547146305,2021-10,0.006142892029302088
170089315547146305,2021-11,0.0070077174108639706
170089315547146305,2021-11,0.0032882626456598413
170089315547146305,2021-11,0.00194672413407881
170089315547146305,2021-11,0.003104953710759089
175003104385133396,2021-07,0.09428360983404595
175003104385133396,2021-07,0.00046212408699619867
175003104385133396,2021-08,0.004548052287568544
175003104385133396,2021-09,0.0030649190570492257
175003104385133396,2021-09,0.004914364417397886
175003104385133396,2021-10,0.15252885486560752
175003104385133396,2021-10,0.0009295007173461584
175003104385133396,2021-10,0.002185270952507996
175003104385133396,2021-11,0.0011305801239237826
180672270337706285,2021-07,0.0957621674066828
180672270337706285,2021-07,0.10312554378475614
180672270337706285,2021-07,0.09981353797764962
180672270337706285,2021-07,0.12387653185089763
180672270337706285,2021-07,0.12564499411981467
180672270337706285,2021-07,0.14875630393113443
180672270337706285,2021-07,0.11487120481725703
180672270337706285,2021-08,0.14106988607502174
180672270337706285,2021-08,0.2309294430110634
180672270337706285,2021-08,0.11512673034553066
180672270337706285,2021-08,0.11533676588838347
180672270337706285,2021-09,0.12083581825138097
180672270337706285,2021-09,0.1268459050754219
180672270337706285,2021-10,0.157645274916388
180672270337706285,2021-10,0.0830221715854584
180672270337706285,2021-10,0.22728082425217128
180672270337706285,2021-10,0.03314049978013918
187117706370645370,2021-07,0.01085977223742682
187117706370645370,2021-07,0.005047002653292953
187117706370645370,2021-07,0.014039447872874788
187117706370645370,2021-07,0.015069291435144277
187117706370645370,2021-07,0.016087842682296745
187117706370645370,2021-08,0.007613819819953316
187117706370645370,2021-08,0.010424490015587373
187117706370645370,2021-08,0.0064578337996115155
187117706370645370,2021-08,0.00827670003578922
187117706370645370,2021-09,0.0017249612538391787
187117706370645370,2021-09,0.0052287829753708045
187117706370645370,2021-09,0.01034356404399438
187117706370645370,2021-09,0.0026198921862567773
187117706370645370,2021-09,0.003713311464726586
187117706370645370,2021-09,0.004043547122356051
187117706370645370,2021-09,0.002449753716393158
187117706370645370,2021-09,0.002370397290127022
187117706370645370,2021-10,0.002333160950710692
187117706370645370,2021-10,0.002842270435511923
187117706370645370,2021-10,0.006093785011920424
187117706370645370,2021-10,0.003748270298630891
187117706370645370,2021-10,0.005682305389817293
187117706370645370,2021-10,0.001524836635335471
187117706370645370,2021-11,0.0026620047733429885
187117706370645370,2021-11,0.009393763709287874
187117706370645370,2021-11,0.0010292488644244176
187117706370645370,2021-11,0.0014541519395150737
191536915328669008,2021-07,0.14039490086329615
191536915328669008,2021-07,0.08149138378361238
191536915328669008,2021-10,0.037131067511954344
209314261782935157,2021-10,0.2931628899183186
209477776078372134,2021-07,0.001979274994913008
209477776078372134,2021-07,0.0053674465000059434
209477776078372134,2021-07,0.0015037215022494445
209477776078372134,2021-07,0.002821401815916885
226405871752897670,2021-07,0.0004623351552990077
226405871752897670,2021-08,0.00032911049187060216
226405871752897670,2021-08,0.00016547216017325517
226405871752897670,2021-08,0.00044223648129037787
226405871752897670,2021-08,0.00033246950085578795
226405871752897670,2021-08,0.0003507218170733351
226405871752897670,2021-08,0.000190346983116323
226405871752897670,2021-09,0.000281711663735329
226405871752897670,2021-09,0.00044348371476564613
226405871752897670,2021-11,0.0005187674854416163
234898976850399181,2021-07,0.0012522099045985681
234898976850399181,2021-07,0.0007400001549791315
234898976850399181,2021-07,0.0006658646817169905
234898976850399181,2021-08,0.0017928844278920335
234898976850399181,2021-09,0.0007478667758064569
234898976850399181,2021-09,0.001663088461693318
234898976850399181,2021-10,0.03350461748983495
234898976850399181,2021-10,0.0030532021962071582
234898976850399181,2021-10,0.0017039033677986365
234898976850399181,2021-11,0.0014518997078266076
234898976850399181,2021-11,0.0007659459084722141
238894451665334246,2021-11,0.07670920132874108
255928150711119413,2021-09,0.05699054966560685
257162352336759783,2021-07,0.0014057167126826085
257162352336759783,2021-08,0.0017248903549893805
257162352336759783,2021-08,0.0012852969518160474
257162352336759783,2021-08,0.0037680657674801477
257162352336759783,2021-08,0.003339103774211455
257162352336759783,2021-09,0.002425764355052836
257162352336759783,2021-09,0.0036230529855039747
257162352336759783,2021-09,0.002527017194092381
257162352336759783,2021-10,0.003587776102644021
257162352336759783,2021-10,0.0017599700987515504
257162352336759783,2021-10,0.003624461289456812
257162352336759783,2021-10,0.002427983425527407
257162352336759783,2021-11,0.002414025517622307
257162352336759783,2021-11,0.001754467870272166
257162352336759783,2021-11,0.0013977078058544905
257162352336759783,2021-11,0.0022380176486550764
257162352336759783,2021-11,0.004873537512625127
271068078606473697,2021-07,0.0032540523943451723
271068078606473697,2021-10,0.0013020608723109338
271068078606473697,2021-11,0.006215515441613616
274692171162531764,2021-07,0.00668232078529448
274692171162531764,2021-07,0.012089971766013717
274692171162531764,2021-07,0.006480974255093344
274692171162531764,2021-07,0.013020263375323103
274692171162531764,2021-07,0.006940070505493367
274692171162531764,2021-07,0.005757425090783628
274692171162531764,2021-07,0.01838239413909154
274692171162531764,2021-07,0.005418143308109148
274692171162531764,2021-08,0.009383302527970065
274692171162531764,2021-08,0.005328053679570184
274692171162531764,2021-08,0.005328053679570184
274692171162531764,2021-08,0.005328053679570184
274692171162531764,2021-08,0.009777445501926243
274692171162531764,2021-08,0.0104879352432053
274692171162531764,2021-08,0.0062150448599654845
274692171162531764,2021-08,0.012847593171154349
274692171162531764,2021-09,0.004003314591962322
274692171162531764,2021-09,0.01588729543051302
274692171162531764,2021-09,0.011834249379533288
274692171162531764,2021-09,0.012995055903545764
274692171162531764,2021-09,0.011360400939137039
274692171162531764,2021-09,0.0038433396204667495
274692171162531764,2021-09,0.006459273957665351
274692171162531764,2021-09,0.011727068197913238
